timestamp,Power,heart_rate
2019-08-21 03:35:21,328.0,158.0
2019-08-21 03:35:22,325.0,158.0
2019-08-21 03:35:23,322.0,158.0
2019-08-21 03:35:24,322.0,157.0
2019-08-21 03:35:25,321.0,157.0
2019-08-21 03:35:26,323.0,157.0
2019-08-21 03:35:27,330.0,157.0
2019-08-21 03:35:28,333.0,157.0
2019-08-21 03:35:29,339.0,157.0
2019-08-21 03:35:30,343.0,157.0
2019-08-21 03:35:31,344.0,157.0
2019-08-21 03:35:32,339.0,157.0
2019-08-21 03:35:33,333.0,158.0
2019-08-21 03:35:34,325.0,159.0
2019-08-21 03:35:35,323.0,160.0
2019-08-21 03:35:36,319.0,161.0
2019-08-21 03:35:37,319.0,161.0
2019-08-21 03:35:38,310.0,161.0
2019-08-21 03:35:39,310.0,159.0
2019-08-21 03:35:40,309.0,159.0
2019-08-21 03:35:41,309.0,159.0
2019-08-21 03:35:42,311.0,159.0
2019-08-21 03:35:43,310.0,160.0
2019-08-21 03:35:44,310.0,160.0
2019-08-21 03:35:45,313.0,160.0
2019-08-21 03:35:46,314.0,159.0
2019-08-21 03:35:47,318.0,159.0
2019-08-21 03:35:48,322.0,159.0
2019-08-21 03:35:49,317.0,159.0
2019-08-21 03:35:50,315.0,159.0
2019-08-21 03:35:51,319.0,159.0
2019-08-21 03:35:52,320.0,159.0
2019-08-21 03:35:53,320.0,159.0
2019-08-21 03:35:54,320.0,159.0
2019-08-21 03:35:55,321.0,159.0
2019-08-21 03:35:56,322.0,159.0
2019-08-21 03:35:57,322.0,159.0
2019-08-21 03:35:58,320.0,159.0
2019-08-21 03:35:59,319.0,158.0
2019-08-21 03:36:00,316.0,158.0
2019-08-21 03:36:01,312.0,158.0
2019-08-21 03:36:02,309.0,159.0
2019-08-21 03:36:03,309.0,159.0
2019-08-21 03:36:04,312.0,159.0
2019-08-21 03:36:05,311.0,160.0
2019-08-21 03:36:06,313.0,159.0
2019-08-21 03:36:07,314.0,159.0
2019-08-21 03:36:08,319.0,160.0
2019-08-21 03:36:09,324.0,160.0
2019-08-21 03:36:10,325.0,160.0
2019-08-21 03:36:11,326.0,160.0
2019-08-21 03:36:12,327.0,160.0
2019-08-21 03:36:13,326.0,160.0
2019-08-21 03:36:14,327.0,160.0
2019-08-21 03:36:15,329.0,160.0
2019-08-21 03:36:16,332.0,159.0
2019-08-21 03:36:17,334.0,159.0
2019-08-21 03:36:18,335.0,159.0
2019-08-21 03:36:19,334.0,158.0
2019-08-21 03:36:20,336.0,159.0
2019-08-21 03:36:21,334.0,159.0
2019-08-21 03:36:22,333.0,160.0
2019-08-21 03:36:23,333.0,161.0
2019-08-21 03:36:24,331.0,161.0
2019-08-21 03:36:25,330.0,161.0
2019-08-21 03:36:26,330.0,161.0
2019-08-21 03:36:27,328.0,161.0
2019-08-21 03:36:28,328.0,160.0
2019-08-21 03:36:29,327.0,160.0
2019-08-21 03:36:32,323.0,160.0
2019-08-21 03:36:33,324.0,160.0
2019-08-21 03:36:34,323.0,159.0
2019-08-21 03:36:35,322.0,159.0
2019-08-21 03:36:36,323.0,159.0
2019-08-21 03:36:37,321.0,158.0
2019-08-21 03:36:38,327.0,158.0
2019-08-21 03:36:39,328.0,158.0
2019-08-21 03:36:40,327.0,157.0
2019-08-21 03:36:41,328.0,158.0
2019-08-21 03:36:42,326.0,158.0
2019-08-21 03:36:43,325.0,158.0
2019-08-21 03:36:44,322.0,158.0
2019-08-21 03:36:45,322.0,158.0
2019-08-21 03:36:46,318.0,158.0
2019-08-21 03:36:47,318.0,158.0
2019-08-21 03:36:48,319.0,158.0
2019-08-21 03:36:49,320.0,158.0
2019-08-21 03:36:50,322.0,158.0
2019-08-21 03:36:51,325.0,157.0
2019-08-21 03:36:52,322.0,157.0
2019-08-21 03:36:53,323.0,157.0
2019-08-21 03:36:54,324.0,157.0
2019-08-21 03:36:55,321.0,157.0
2019-08-21 03:36:56,321.0,158.0
2019-08-21 03:36:57,319.0,158.0
2019-08-21 03:36:58,319.0,158.0
2019-08-21 03:36:59,322.0,159.0
2019-08-21 03:37:00,320.0,159.0
2019-08-21 03:37:01,320.0,159.0
2019-08-21 03:37:02,317.0,159.0
2019-08-21 03:37:03,312.0,158.0
2019-08-21 03:37:04,307.0,159.0
2019-08-21 03:37:05,305.0,159.0
2019-08-21 03:37:06,300.0,159.0
2019-08-21 03:37:07,299.0,159.0
2019-08-21 03:37:08,297.0,159.0
2019-08-21 03:37:09,298.0,159.0
2019-08-21 03:37:10,299.0,159.0
2019-08-21 03:37:11,302.0,159.0
2019-08-21 03:37:12,306.0,159.0
2019-08-21 03:37:13,309.0,159.0
2019-08-21 03:37:14,313.0,159.0
2019-08-21 03:37:15,317.0,159.0
2019-08-21 03:37:16,317.0,159.0
2019-08-21 03:37:17,318.0,159.0
2019-08-21 03:37:18,320.0,158.0
2019-08-21 03:37:19,325.0,159.0
2019-08-21 03:37:20,327.0,159.0
2019-08-21 03:37:21,327.0,159.0
2019-08-21 03:37:22,331.0,159.0
2019-08-21 03:37:23,331.0,159.0
2019-08-21 03:37:24,332.0,159.0
2019-08-21 03:37:25,329.0,159.0
2019-08-21 03:37:26,329.0,159.0
2019-08-21 03:37:27,325.0,159.0
2019-08-21 03:37:28,325.0,159.0
2019-08-21 03:37:29,318.0,159.0
2019-08-21 03:37:30,318.0,159.0
2019-08-21 03:37:31,318.0,158.0
2019-08-21 03:37:32,321.0,158.0
2019-08-21 03:37:33,321.0,158.0
2019-08-21 03:37:34,321.0,157.0
2019-08-21 03:37:35,323.0,158.0
2019-08-21 03:37:36,323.0,159.0
2019-08-21 03:37:37,324.0,159.0
2019-08-21 03:37:38,322.0,159.0
2019-08-21 03:37:39,322.0,158.0
2019-08-21 03:37:40,323.0,159.0
2019-08-21 03:37:41,323.0,159.0
2019-08-21 03:37:42,325.0,159.0
2019-08-21 03:37:43,325.0,159.0
2019-08-21 03:37:44,325.0,160.0
2019-08-21 03:37:45,332.0,160.0
2019-08-21 03:37:46,332.0,161.0
2019-08-21 03:37:47,331.0,161.0
2019-08-21 03:37:48,332.0,161.0
2019-08-21 03:37:49,332.0,161.0
2019-08-21 03:37:50,337.0,161.0
2019-08-21 03:37:51,337.0,161.0
2019-08-21 03:37:52,334.0,161.0
2019-08-21 03:37:53,332.0,161.0
2019-08-21 03:37:54,332.0,160.0
2019-08-21 03:37:55,334.0,160.0
2019-08-21 03:37:56,334.0,159.0
2019-08-21 03:37:57,333.0,159.0
2019-08-21 03:37:58,331.0,158.0
2019-08-21 03:37:59,330.0,158.0
2019-08-21 03:38:00,328.0,158.0
2019-08-21 03:38:01,324.0,158.0
2019-08-21 03:38:02,324.0,158.0
2019-08-21 03:38:03,322.0,158.0
2019-08-21 03:38:04,322.0,158.0
2019-08-21 03:38:05,323.0,158.0
2019-08-21 03:38:06,326.0,158.0
2019-08-21 03:38:07,329.0,158.0
2019-08-21 03:38:08,328.0,158.0
2019-08-21 03:38:09,327.0,158.0
2019-08-21 03:38:10,332.0,159.0
2019-08-21 03:38:11,336.0,159.0
2019-08-21 03:38:12,339.0,160.0
2019-08-21 03:38:13,336.0,161.0
2019-08-21 03:38:14,334.0,161.0
2019-08-21 03:38:15,334.0,161.0
2019-08-21 03:38:16,333.0,161.0
2019-08-21 03:38:17,329.0,160.0
2019-08-21 03:38:18,326.0,160.0
2019-08-21 03:38:19,322.0,159.0
2019-08-21 03:38:20,326.0,159.0
2019-08-21 03:38:21,328.0,159.0
2019-08-21 03:38:22,327.0,159.0
2019-08-21 03:38:23,331.0,160.0
2019-08-21 03:38:24,330.0,160.0
2019-08-21 03:38:25,328.0,161.0
2019-08-21 03:38:26,327.0,161.0
2019-08-21 03:38:27,326.0,162.0
2019-08-21 03:38:28,323.0,162.0
2019-08-21 03:38:29,318.0,161.0
2019-08-21 03:38:30,313.0,161.0
2019-08-21 03:38:31,312.0,161.0
2019-08-21 03:38:32,311.0,161.0
2019-08-21 03:38:33,311.0,160.0
2019-08-21 03:38:34,313.0,160.0
2019-08-21 03:38:35,312.0,160.0
2019-08-21 03:38:36,313.0,159.0
2019-08-21 03:38:37,315.0,159.0
2019-08-21 03:38:38,306.0,158.0
2019-08-21 03:38:39,299.0,157.0
2019-08-21 03:38:40,299.0,156.0
2019-08-21 03:38:41,297.0,157.0
2019-08-21 03:38:42,299.0,159.0
2019-08-21 03:38:43,303.0,160.0
2019-08-21 03:38:44,306.0,160.0
2019-08-21 03:38:45,309.0,161.0
2019-08-21 03:38:46,311.0,161.0
2019-08-21 03:38:47,308.0,162.0
2019-08-21 03:38:48,307.0,162.0
2019-08-21 03:38:49,303.0,162.0
2019-08-21 03:38:50,303.0,162.0
2019-08-21 03:38:51,304.0,162.0
2019-08-21 03:38:52,304.0,162.0
2019-08-21 03:38:53,306.0,162.0
2019-08-21 03:38:54,306.0,162.0
2019-08-21 03:38:55,306.0,162.0
2019-08-21 03:38:56,309.0,162.0
2019-08-21 03:38:57,309.0,161.0
2019-08-21 03:38:58,308.0,161.0
2019-08-21 03:38:59,311.0,161.0
2019-08-21 03:39:00,311.0,161.0
2019-08-21 03:39:01,315.0,161.0
2019-08-21 03:39:02,317.0,161.0
2019-08-21 03:39:03,315.0,161.0
2019-08-21 03:39:04,308.0,161.0
2019-08-21 03:39:05,308.0,161.0
2019-08-21 03:39:06,305.0,162.0
2019-08-21 03:39:07,301.0,163.0
2019-08-21 03:39:08,298.0,162.0
2019-08-21 03:39:09,295.0,161.0
2019-08-21 03:39:10,294.0,160.0
2019-08-21 03:39:11,292.0,160.0
2019-08-21 03:39:12,294.0,160.0
2019-08-21 03:39:13,295.0,160.0
2019-08-21 03:39:14,294.0,160.0
2019-08-21 03:39:15,294.0,160.0
2019-08-21 03:39:16,294.0,160.0
2019-08-21 03:39:17,291.0,160.0
2019-08-21 03:39:18,293.0,160.0
2019-08-21 03:39:19,292.0,160.0
2019-08-21 03:39:20,292.0,159.0
2019-08-21 03:39:21,294.0,159.0
2019-08-21 03:39:22,296.0,159.0
2019-08-21 03:39:23,298.0,159.0
2019-08-21 03:39:24,302.0,159.0
2019-08-21 03:39:25,304.0,159.0
2019-08-21 03:39:26,305.0,159.0
2019-08-21 03:39:27,300.0,157.0
2019-08-21 03:39:28,296.0,156.0
2019-08-21 03:39:29,296.0,158.0
2019-08-21 03:39:30,300.0,159.0
2019-08-21 03:39:31,300.0,158.0
2019-08-21 03:39:32,310.0,158.0
2019-08-21 03:39:33,311.0,159.0
2019-08-21 03:39:34,313.0,159.0
2019-08-21 03:39:35,317.0,160.0
2019-08-21 03:39:36,316.0,159.0
2019-08-21 03:39:37,319.0,159.0
2019-08-21 03:39:38,318.0,159.0
2019-08-21 03:39:39,316.0,159.0
2019-08-21 03:39:40,312.0,159.0
2019-08-21 03:39:41,312.0,159.0
2019-08-21 03:39:42,314.0,159.0
2019-08-21 03:39:43,317.0,160.0
2019-08-21 03:39:44,315.0,160.0
2019-08-21 03:39:45,317.0,160.0
2019-08-21 03:39:46,317.0,160.0
2019-08-21 03:39:47,319.0,160.0
2019-08-21 03:39:48,320.0,160.0
2019-08-21 03:39:49,318.0,160.0
2019-08-21 03:39:50,319.0,160.0
2019-08-21 03:39:51,318.0,160.0
2019-08-21 03:39:52,319.0,160.0
2019-08-21 03:39:53,319.0,160.0
2019-08-21 03:39:54,321.0,160.0
2019-08-21 03:39:55,322.0,159.0
2019-08-21 03:39:56,322.0,160.0
2019-08-21 03:39:57,321.0,160.0
2019-08-21 03:39:58,322.0,160.0
2019-08-21 03:39:59,319.0,160.0
2019-08-21 03:40:00,319.0,159.0
2019-08-21 03:40:01,319.0,159.0
2019-08-21 03:40:02,318.0,159.0
2019-08-21 03:40:03,320.0,158.0
2019-08-21 03:40:04,321.0,159.0
2019-08-21 03:40:05,322.0,159.0
2019-08-21 03:40:06,324.0,159.0
2019-08-21 03:40:07,326.0,159.0
2019-08-21 03:40:08,324.0,159.0
2019-08-21 03:40:09,324.0,158.0
2019-08-21 03:40:10,323.0,158.0
2019-08-21 03:40:11,324.0,158.0
2019-08-21 03:40:12,327.0,157.0
2019-08-21 03:40:13,328.0,157.0
2019-08-21 03:40:14,331.0,158.0
2019-08-21 03:40:15,332.0,158.0
2019-08-21 03:40:16,335.0,158.0
2019-08-21 03:40:17,338.0,158.0
2019-08-21 03:40:18,338.0,158.0
2019-08-21 03:40:19,340.0,158.0
2019-08-21 03:40:20,339.0,158.0
2019-08-21 03:40:21,340.0,158.0
2019-08-21 03:40:22,339.0,158.0
2019-08-21 03:40:23,340.0,158.0
2019-08-21 03:40:24,340.0,158.0
2019-08-21 03:40:25,338.0,158.0
2019-08-21 03:40:26,331.0,158.0
2019-08-21 03:40:27,328.0,159.0
2019-08-21 03:40:28,324.0,159.0
2019-08-21 03:40:29,319.0,159.0
2019-08-21 03:40:30,317.0,158.0
2019-08-21 03:40:31,317.0,157.0
2019-08-21 03:40:32,317.0,157.0
2019-08-21 03:40:33,314.0,156.0
2019-08-21 03:40:34,310.0,154.0
2019-08-21 03:40:35,307.0,154.0
2019-08-21 03:40:36,310.0,154.0
2019-08-21 03:40:37,313.0,154.0
2019-08-21 03:40:38,315.0,155.0
2019-08-21 03:40:39,312.0,157.0
2019-08-21 03:40:40,308.0,157.0
2019-08-21 03:40:41,304.0,158.0
2019-08-21 03:40:42,304.0,158.0
2019-08-21 03:40:43,305.0,158.0
2019-08-21 03:40:44,309.0,158.0
2019-08-21 03:40:45,309.0,158.0
2019-08-21 03:40:46,309.0,159.0
2019-08-21 03:40:47,309.0,159.0
2019-08-21 03:40:48,309.0,159.0
2019-08-21 03:40:49,310.0,159.0
2019-08-21 03:40:50,310.0,158.0
2019-08-21 03:40:51,308.0,158.0
2019-08-21 03:40:52,309.0,158.0
2019-08-21 03:40:53,309.0,159.0
2019-08-21 03:40:54,313.0,159.0
2019-08-21 03:40:55,313.0,159.0
2019-08-21 03:40:56,311.0,159.0
2019-08-21 03:40:57,312.0,159.0
2019-08-21 03:40:58,312.0,159.0
2019-08-21 03:40:59,310.0,158.0
2019-08-21 03:41:00,310.0,159.0
2019-08-21 03:41:01,304.0,159.0
2019-08-21 03:41:02,302.0,159.0
2019-08-21 03:41:03,302.0,159.0
2019-08-21 03:41:04,301.0,158.0
2019-08-21 03:41:05,299.0,158.0
2019-08-21 03:41:06,299.0,157.0
2019-08-21 03:41:07,293.0,157.0
2019-08-21 03:41:08,293.0,156.0
2019-08-21 03:41:09,293.0,156.0
2019-08-21 03:41:10,296.0,156.0
2019-08-21 03:41:11,296.0,156.0
2019-08-21 03:41:12,298.0,156.0
2019-08-21 03:41:13,298.0,156.0
2019-08-21 03:41:14,301.0,157.0
2019-08-21 03:41:15,301.0,158.0
2019-08-21 03:41:16,301.0,158.0
2019-08-21 03:41:17,302.0,158.0
2019-08-21 03:41:18,302.0,159.0
2019-08-21 03:41:19,304.0,159.0
2019-08-21 03:41:20,307.0,159.0
2019-08-21 03:41:21,307.0,159.0
2019-08-21 03:41:22,310.0,159.0
2019-08-21 03:41:23,315.0,159.0
2019-08-21 03:41:24,318.0,158.0
2019-08-21 03:41:25,317.0,158.0
2019-08-21 03:41:26,317.0,158.0
2019-08-21 03:41:27,311.0,159.0
2019-08-21 03:41:28,306.0,159.0
2019-08-21 03:41:29,303.0,159.0
2019-08-21 03:41:30,297.0,159.0
2019-08-21 03:41:31,290.0,159.0
2019-08-21 03:41:32,293.0,158.0
2019-08-21 03:41:33,297.0,158.0
2019-08-21 03:41:34,299.0,158.0
2019-08-21 03:41:35,297.0,159.0
2019-08-21 03:41:36,295.0,159.0
2019-08-21 03:41:37,291.0,160.0
2019-08-21 03:41:38,290.0,160.0
2019-08-21 03:41:39,293.0,160.0
2019-08-21 03:41:40,296.0,160.0
2019-08-21 03:41:41,297.0,160.0
2019-08-21 03:41:42,300.0,159.0
2019-08-21 03:41:43,302.0,159.0
2019-08-21 03:41:44,304.0,159.0
2019-08-21 03:41:45,305.0,159.0
2019-08-21 03:41:46,304.0,160.0
2019-08-21 03:41:47,298.0,161.0
2019-08-21 03:41:48,299.0,161.0
2019-08-21 03:41:49,301.0,161.0
2019-08-21 03:41:50,305.0,160.0
2019-08-21 03:41:51,306.0,161.0
2019-08-21 03:41:52,304.0,161.0
2019-08-21 03:41:53,304.0,161.0
2019-08-21 03:41:54,302.0,162.0
2019-08-21 03:41:55,301.0,162.0
2019-08-21 03:41:56,302.0,163.0
2019-08-21 03:41:57,303.0,163.0
2019-08-21 03:41:58,306.0,164.0
2019-08-21 03:41:59,310.0,164.0
2019-08-21 03:42:00,310.0,164.0
2019-08-21 03:42:01,313.0,164.0
2019-08-21 03:42:02,313.0,164.0
2019-08-21 03:42:03,310.0,164.0
2019-08-21 03:42:04,307.0,163.0
2019-08-21 03:42:05,305.0,162.0
2019-08-21 03:42:06,300.0,161.0
2019-08-21 03:42:07,297.0,161.0
2019-08-21 03:42:08,298.0,161.0
2019-08-21 03:42:09,295.0,161.0
2019-08-21 03:42:10,295.0,161.0
2019-08-21 03:42:11,294.0,161.0
2019-08-21 03:42:12,296.0,161.0
2019-08-21 03:42:13,301.0,161.0
2019-08-21 03:42:14,304.0,160.0
2019-08-21 03:42:15,304.0,160.0
2019-08-21 03:42:16,304.0,159.0
2019-08-21 03:42:17,306.0,160.0
2019-08-21 03:42:18,305.0,160.0
2019-08-21 03:42:19,299.0,161.0
2019-08-21 03:42:20,293.0,161.0
2019-08-21 03:42:21,295.0,161.0
2019-08-21 03:42:22,301.0,161.0
2019-08-21 03:42:23,301.0,161.0
2019-08-21 03:42:24,300.0,161.0
2019-08-21 03:42:25,303.0,161.0
2019-08-21 03:42:26,308.0,161.0
2019-08-21 03:42:27,306.0,161.0
2019-08-21 03:42:28,304.0,161.0
2019-08-21 03:42:29,297.0,161.0
2019-08-21 03:42:30,296.0,161.0
2019-08-21 03:42:31,297.0,160.0
2019-08-21 03:42:32,299.0,159.0
2019-08-21 03:42:33,299.0,159.0
2019-08-21 03:42:34,298.0,159.0
2019-08-21 03:42:35,298.0,159.0
2019-08-21 03:42:36,297.0,159.0
2019-08-21 03:42:37,298.0,159.0
2019-08-21 03:42:38,296.0,158.0
2019-08-21 03:42:39,298.0,158.0
2019-08-21 03:42:40,298.0,158.0
2019-08-21 03:42:41,297.0,158.0
2019-08-21 03:42:42,297.0,158.0
2019-08-21 03:42:43,297.0,158.0
2019-08-21 03:42:44,296.0,159.0
2019-08-21 03:42:45,296.0,157.0
2019-08-21 03:42:46,294.0,157.0
2019-08-21 03:42:47,290.0,157.0
2019-08-21 03:42:48,290.0,157.0
2019-08-21 03:42:49,287.0,157.0
2019-08-21 03:42:50,288.0,156.0
2019-08-21 03:42:51,285.0,156.0
2019-08-21 03:42:52,283.0,156.0
2019-08-21 03:42:53,283.0,156.0
2019-08-21 03:42:54,284.0,156.0
2019-08-21 03:42:55,284.0,156.0
2019-08-21 03:42:56,280.0,156.0
2019-08-21 03:42:57,277.0,156.0
2019-08-21 03:42:58,277.0,156.0
2019-08-21 03:42:59,277.0,156.0
2019-08-21 03:43:00,279.0,155.0
2019-08-21 03:43:01,280.0,155.0
2019-08-21 03:43:02,281.0,155.0
2019-08-21 03:43:03,283.0,155.0
2019-08-21 03:43:04,286.0,155.0
2019-08-21 03:43:05,290.0,154.0
2019-08-21 03:43:06,292.0,154.0
2019-08-21 03:43:07,294.0,154.0
2019-08-21 03:43:08,301.0,154.0
2019-08-21 03:43:09,299.0,155.0
2019-08-21 03:43:10,298.0,155.0
2019-08-21 03:43:11,301.0,155.0
2019-08-21 03:43:12,299.0,154.0
2019-08-21 03:43:13,300.0,153.0
2019-08-21 03:43:14,301.0,153.0
2019-08-21 03:43:15,301.0,153.0
2019-08-21 03:43:16,300.0,153.0
2019-08-21 03:43:17,299.0,154.0
2019-08-21 03:43:18,291.0,154.0
2019-08-21 03:43:19,287.0,154.0
2019-08-21 03:43:20,285.0,154.0
2019-08-21 03:43:21,285.0,154.0
2019-08-21 03:43:22,286.0,154.0
2019-08-21 03:43:23,287.0,154.0
2019-08-21 03:43:24,291.0,154.0
2019-08-21 03:43:25,292.0,154.0
2019-08-21 03:43:26,292.0,154.0
2019-08-21 03:43:27,295.0,155.0
2019-08-21 03:43:28,295.0,155.0
2019-08-21 03:43:29,295.0,155.0
2019-08-21 03:43:30,295.0,156.0
2019-08-21 03:43:31,295.0,156.0
2019-08-21 03:43:32,293.0,157.0
2019-08-21 03:43:33,291.0,157.0
2019-08-21 03:43:34,289.0,158.0
2019-08-21 03:43:35,289.0,158.0
2019-08-21 03:43:36,291.0,157.0
2019-08-21 03:43:37,288.0,157.0
2019-08-21 03:43:38,287.0,158.0
2019-08-21 03:43:39,287.0,157.0
2019-08-21 03:43:40,287.0,157.0
2019-08-21 03:43:41,288.0,157.0
2019-08-21 03:43:42,288.0,156.0
2019-08-21 03:43:43,289.0,156.0
2019-08-21 03:43:44,293.0,155.0
2019-08-21 03:43:45,295.0,155.0
2019-08-21 03:43:46,296.0,155.0
2019-08-21 03:43:47,298.0,156.0
2019-08-21 03:43:48,298.0,156.0
2019-08-21 03:43:49,300.0,155.0
2019-08-21 03:43:50,298.0,155.0
2019-08-21 03:43:51,297.0,155.0
2019-08-21 03:43:52,297.0,155.0
2019-08-21 03:43:53,299.0,155.0
2019-08-21 03:43:54,302.0,154.0
2019-08-21 03:43:55,303.0,154.0
2019-08-21 03:43:56,303.0,154.0
2019-08-21 03:43:57,302.0,155.0
2019-08-21 03:43:58,302.0,154.0
2019-08-21 03:43:59,300.0,153.0
2019-08-21 03:44:00,299.0,153.0
2019-08-21 03:44:01,302.0,153.0
2019-08-21 03:44:02,303.0,153.0
2019-08-21 03:44:03,304.0,153.0
2019-08-21 03:44:04,308.0,154.0
2019-08-21 03:44:05,307.0,154.0
2019-08-21 03:44:06,309.0,155.0
2019-08-21 03:44:07,308.0,154.0
2019-08-21 03:44:08,306.0,154.0
2019-08-21 03:44:09,304.0,154.0
2019-08-21 03:44:10,303.0,154.0
2019-08-21 03:44:11,305.0,154.0
2019-08-21 03:44:12,305.0,155.0
2019-08-21 03:44:13,303.0,155.0
2019-08-21 03:44:14,303.0,155.0
2019-08-21 03:44:15,304.0,156.0
2019-08-21 03:44:16,308.0,155.0
2019-08-21 03:44:17,308.0,155.0
2019-08-21 03:44:18,309.0,155.0
2019-08-21 03:44:19,309.0,154.0
2019-08-21 03:44:20,311.0,154.0
2019-08-21 03:44:21,314.0,155.0
2019-08-21 03:44:22,314.0,154.0
2019-08-21 03:44:23,314.0,155.0
2019-08-21 03:44:24,314.0,155.0
2019-08-21 03:44:25,314.0,155.0
2019-08-21 03:44:26,310.0,156.0
2019-08-21 03:44:27,309.0,156.0
2019-08-21 03:44:28,309.0,156.0
2019-08-21 03:44:29,315.0,156.0
2019-08-21 03:44:30,317.0,156.0
2019-08-21 03:44:31,320.0,156.0
2019-08-21 03:44:32,320.0,156.0
2019-08-21 03:44:33,323.0,157.0
2019-08-21 03:44:34,321.0,157.0
2019-08-21 03:44:35,321.0,157.0
2019-08-21 03:44:36,312.0,157.0
2019-08-21 03:44:37,308.0,158.0
2019-08-21 03:44:38,308.0,157.0
2019-08-21 03:44:39,299.0,157.0
2019-08-21 03:44:40,299.0,157.0
2019-08-21 03:44:41,298.0,157.0
2019-08-21 03:44:42,297.0,157.0
2019-08-21 03:44:43,297.0,157.0
2019-08-21 03:44:44,294.0,157.0
2019-08-21 03:44:45,290.0,157.0
2019-08-21 03:44:46,288.0,156.0
2019-08-21 03:44:47,289.0,156.0
2019-08-21 03:44:48,289.0,155.0
2019-08-21 03:44:49,287.0,155.0
2019-08-21 03:44:50,288.0,155.0
2019-08-21 03:44:51,291.0,154.0
2019-08-21 03:44:52,296.0,154.0
2019-08-21 03:44:53,300.0,154.0
2019-08-21 03:44:54,300.0,155.0
2019-08-21 03:44:55,300.0,155.0
2019-08-21 03:44:56,302.0,154.0
2019-08-21 03:44:57,303.0,155.0
2019-08-21 03:44:58,303.0,155.0
2019-08-21 03:44:59,299.0,155.0
2019-08-21 03:45:00,298.0,155.0
2019-08-21 03:45:01,296.0,155.0
2019-08-21 03:45:02,296.0,155.0
2019-08-21 03:45:03,294.0,155.0
2019-08-21 03:45:04,291.0,155.0
2019-08-21 03:45:05,290.0,155.0
2019-08-21 03:45:06,291.0,154.0
2019-08-21 03:45:07,290.0,154.0
2019-08-21 03:45:08,291.0,155.0
2019-08-21 03:45:09,290.0,156.0
2019-08-21 03:45:10,289.0,156.0
2019-08-21 03:45:11,289.0,157.0
2019-08-21 03:45:12,290.0,157.0
2019-08-21 03:45:13,294.0,157.0
2019-08-21 03:45:14,296.0,157.0
2019-08-21 03:45:15,298.0,157.0
2019-08-21 03:45:16,299.0,157.0
2019-08-21 03:45:17,300.0,157.0
2019-08-21 03:45:18,301.0,157.0
2019-08-21 03:45:19,298.0,156.0
2019-08-21 03:45:20,297.0,156.0
2019-08-21 03:45:21,298.0,156.0
2019-08-21 03:45:22,304.0,156.0
2019-08-21 03:45:23,307.0,157.0
2019-08-21 03:45:24,307.0,157.0
2019-08-21 03:45:25,307.0,157.0
2019-08-21 03:45:26,305.0,158.0
2019-08-21 03:45:27,303.0,157.0
2019-08-21 03:45:28,300.0,158.0
2019-08-21 03:45:29,299.0,157.0
2019-08-21 03:45:30,300.0,157.0
2019-08-21 03:45:31,302.0,156.0
2019-08-21 03:45:32,304.0,155.0
2019-08-21 03:45:33,305.0,155.0
2019-08-21 03:45:34,306.0,156.0
2019-08-21 03:45:35,307.0,156.0
2019-08-21 03:45:36,306.0,156.0
2019-08-21 03:45:37,302.0,156.0
2019-08-21 03:45:38,300.0,155.0
2019-08-21 03:45:39,301.0,155.0
2019-08-21 03:45:40,301.0,155.0
2019-08-21 03:45:41,299.0,155.0
2019-08-21 03:45:42,296.0,155.0
2019-08-21 03:45:43,295.0,156.0
2019-08-21 03:45:44,294.0,156.0
2019-08-21 03:45:45,294.0,156.0
2019-08-21 03:45:46,296.0,156.0
2019-08-21 03:45:47,296.0,156.0
2019-08-21 03:45:48,297.0,155.0
2019-08-21 03:45:49,303.0,155.0
2019-08-21 03:45:50,306.0,155.0
2019-08-21 03:45:51,312.0,155.0
2019-08-21 03:45:52,317.0,154.0
2019-08-21 03:45:53,317.0,155.0
2019-08-21 03:45:54,321.0,155.0
2019-08-21 03:45:55,322.0,155.0
2019-08-21 03:45:56,325.0,155.0
2019-08-21 03:45:57,328.0,155.0
2019-08-21 03:45:58,329.0,155.0
2019-08-21 03:45:59,329.0,156.0
2019-08-21 03:46:00,327.0,157.0
2019-08-21 03:46:01,325.0,157.0
2019-08-21 03:46:02,326.0,158.0
2019-08-21 03:46:03,328.0,159.0
2019-08-21 03:46:04,327.0,159.0
2019-08-21 03:46:05,327.0,159.0
2019-08-21 03:46:06,327.0,159.0
2019-08-21 03:46:07,327.0,159.0
2019-08-21 03:46:08,327.0,159.0
2019-08-21 03:46:09,327.0,158.0
2019-08-21 03:46:10,326.0,158.0
2019-08-21 03:46:11,325.0,158.0
2019-08-21 03:46:12,325.0,158.0
2019-08-21 03:46:13,326.0,157.0
2019-08-21 03:46:14,329.0,157.0
2019-08-21 03:46:15,331.0,158.0
2019-08-21 03:46:16,333.0,158.0
2019-08-21 03:46:17,334.0,158.0
2019-08-21 03:46:18,331.0,158.0
2019-08-21 03:46:19,331.0,158.0
2019-08-21 03:46:20,331.0,159.0
2019-08-21 03:46:21,331.0,159.0
2019-08-21 03:46:22,327.0,159.0
2019-08-21 03:46:23,324.0,159.0
2019-08-21 03:46:24,322.0,158.0
2019-08-21 03:46:25,320.0,158.0
2019-08-21 03:46:26,317.0,158.0
2019-08-21 03:46:27,314.0,158.0
2019-08-21 03:46:28,310.0,159.0
